4296.2174,2014-06-05
4321.3861,2014-06-06
4336.231,2014-06-09
4337.9893,2014-06-10
4331.9231,2014-06-11
4297.6225,2014-06-12
4310.6365,2014-06-13
4321.0942,2014-06-16
4337.22,2014-06-17
4362.8272,2014-06-18
4359.3134,2014-06-19
4368.0223,2014-06-20
4368.6582,2014-06-23
4350.3388,2014-06-24
4379.73317,2014-06-25
4379.0155,2014-06-26
4397.892,2014-06-27
4408.1339,2014-06-30
4458.7017,2014-07-01
4457.7756,2014-07-02
4485.9622,2014-07-03
4451.55742,2014-07-07
4391.49,2014-07-08
4419.0435,2014-07-09
4396.2046,2014-07-10
4415.4905,2014-07-11
4440.4132,2014-07-14
4416.371,2014-07-15
4425.9421,2014-07-16
4363.4168,2014-07-17
4432.1064,2014-07-18
4424.7545,2014-07-21
4456.0617,2014-07-22
4473.7254,2014-07-23
4472.1275,2014-07-24
4449.5587,2014-07-25
4444.9048,2014-07-28
4442.6848,2014-07-29
4462.8713,2014-07-30
4369.7328,2014-07-31
4352.5903,2014-08-01
4383.9338,2014-08-04
4352.871,2014-08-05
4355.0667,2014-08-06
4334.9732,2014-08-07
4370.89235,2014-08-08
4401.3096,2014-08-11
4389.21592,2014-08-12
4434.0752,2014-08-13
4453.0377,2014-08-14
4464.9481,2014-08-15
4508.3201,2014-08-18
4527.5075,2014-08-19
4526.4609,2014-08-20
4532.0656,2014-08-21
4538.5049,2014-08-22
4557.39643,2014-08-25
4570.6712,2014-08-26
4569.6356,2014-08-27
4557.6949,2014-08-28
4580.26054,2014-08-29
4598.1611,2014-09-02
4572.5281,2014-09-03
4562.33032,2014-09-04
4582.9301,2014-09-05
4592.30397,2014-09-08
4552.2926,2014-09-09
4586.5092,2014-09-10
4591.78054,2014-09-11
4567.556,2014-09-12
4518.9476,2014-09-15
4552.7947,2014-09-16
4562.2067,2014-09-17
4593.4314,2014-09-18
4579.782,2014-09-19
4527.6675,2014-09-22
4508.6559,2014-09-23
4555.2699,2014-09-24
4466.7848,2014-09-25
4512.2153,2014-09-26
