-7.4138,-26.172,18.544,-1.6752,-6.8628,23.353,-2.395,-50.713,5.5322,117.86,6.9492,4.868,12.279,14.726,-11.185,-50.69,-45.059,22.867,84.881,62.026,-18.121,-2.4791,18.937,45.65,74.127,98.267,110.74,104.7,76.608,29.596,3029.9,3012.2,2993.1,2972.7,2951.5,2929.5,2907.2,2884.7,2862.6,2841.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.582,21.151,-0.69752,-14.387,14.577,13.974,-20.82,-18.263,-10.267,117.25,2.3612,15.347,27.281,12.665,-32.351,-69.852,-42.461,43.675,102.61,62.599,-12.967,-1.278,15.515,39.266,68.43,97.41,117.23,117.93,93.117,44.791,3024.6,3007.6,2989.4,2970,2949.8,2928.9,2907.7,2886.3,2865.1,2844.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.709,1.7691,-13.463,7.4555,5.672,-5.3228,10.025,-32.815,-3.988,102.98,11.6,30.708,27.003,-6.3687,-49.743,-65.326,-20.267,59.644,97.089,43.088,-8.5658,-2.5687,10.123,34.059,68.57,106.2,134.03,138.19,110.52,54.176,3018.1,3001.5,2983.9,2965.3,2946,2926.1,2905.8,2885.6,2865.6,2846.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8811,-10.147,8.631,-1.2073,-13.45,24.137,-6.473,-26.065,-15.642,117.84,24.477,28.893,8.7632,-21.642,-42.808,-40.157,-2.6046,51.411,71.47,26.872,-32.003,-42.826,-41.203,-20.02,19.513,66.558,104.07,115.5,92.447,39.774,56.239,63.981,69.107,70.891,68.762,62.379,51.7,37.042,19.101,-1.0875,2979.9,2967.7,2955.2,2942.4,2929.6,2916.7,2903.9,2891.3,2879,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.2922,10.375,-1.8415,-20.483,19.004,11.103,-0.57415,-43.473,-5.8596,124.77,21.915,10.456,-6.3996,-15.281,-19.869,-23.993,-8.0258,31.944,58.269,28.573,-38.112,-57.722,-59.786,-37.536,5.2424,54.934,93.326,104.51,81.514,30.605,19.333,38.883,56.376,70.129,78.63,80.726,75.834,64.11,46.531,24.82,3013.7,2998.5,2982.1,2964.8,2946.6,2927.8,2908.6,2889.3,2870,2851.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.466,1.7655,-20.197,10.364,3.9288,17.133,-16.034,-30.957,7.0334,96.045,3.6169,-8.9116,-5.3052,4.8658,-3.7147,-27.53,-23.175,25.076,63.494,33.418,-52.784,-59.469,-45.45,-9.3925,40.232,88.252,118.16,117.45,82.612,22.525,26.262,39.884,51.209,59.305,63.403,63.003,57.965,48.576,35.553,19.992,3011.9,2997.2,2981.3,2964.5,2946.8,2928.3,2909.4,2890.3,2871.2,2852.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9065,-17.623,10.758,-2.7239,10.176,-2.8318,-7.6226,-11.029,0.20609,66.549,-14.945,-7.6008,12.074,15.4,-10.251,-37.741,-20.206,34.961,62.538,22.182,-40.701,-26.414,5.6571,51.164,99.186,135.75,148.01,128.23,77.631,8.0314,3023.2,3013.2,3001.1,2986.8,2970.1,2951.2,2930.3,2907.7,2883.9,2859.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.423,13.166,-0.22,5.6965,-10.555,2.2179,10.724,-15.327,-26.017,92.498,-10.417,12.148,22.631,7.7228,-20.347,-33.577,-11.5,29.406,47.62,18.978,-32.801,-9.4382,26.335,68.347,106.82,130.8,131.25,104.25,53.394,-9.8552,3023.2,3013.8,3001.9,2987.4,2970.4,2951,2929.4,2906,2881.3,2856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.023,1.9108,5.8961,-15.905,-2.6466,22.671,3.7553,-44.805,3.3892,89.444,4.0593,17.783,11.446,-5.4576,-18.521,-20.869,-3.8483,29.436,49.312,23.954,20.234,54.083,90.383,122.38,143.04,146.73,130.61,95.529,46.302,-8.8928,2991.3,2976.8,2961.5,2945.3,2928.6,2911.3,2893.8,2876.2,2858.8,2841.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9086,7.3318,-15.771,-7.9291,18.156,16.498,-25.407,-15.943,1.2608,79.054,20.557,17.499,4.2917,-5.259,-15.487,-27.689,-16.143,27.419,59.96,35.012,45.355,76.18,104.99,126.75,136.75,131.84,111.14,76.371,31.679,-16.703,2982.8,2968.2,2952.8,2936.9,2920.4,2903.7,2886.7,2869.9,2853.4,2837.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0127,-13.355,-7.5935,12.032,10.798,-12.754,4.7748,-16.684,-9.408,79.223,16.012,7.8221,6.2811,2.9884,-17.456,-40.176,-25.065,27.689,63.568,36.622,30.854,48.62,62.076,71.293,75.978,75.014,66.313,47.356,17.203,-20.898,3014.3,3003.3,2989.7,2973.5,2955,2934.3,2911.7,2887.9,2863.3,2838.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.951,-5.818,12.688,5.6608,-18.718,15.98,3.6997,-25.807,-8.059,81.531,4.5781,8.0682,12.696,0.85031,-25.823,-41.401,-17.969,33.394,62.333,32.478,43.428,48.496,48.964,49.002,51.163,54.597,54.756,45.306,22.101,-12.954,67.341,66.708,63.541,57.828,49.676,39.306,27.052,13.346,-1.2981,-16.305,2944,2933,2922,2911,2900,2889.3,2878.7,2868.5,2858.6,2849.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8303,14.526,6.6608,-23.013,10.709,13.089,-8.4233,-22.527,4.9942,64.751,4.1444,13.912,10.428,-7.5369,-26.498,-30.856,-7.0291,33.401,51.795,21.488,16.759,6.4625,-2.6149,-3.2188,7.3772,25.394,41.797,46.398,33.218,4.4098,65.97,70.103,70.3,66.546,59.064,48.3,34.904,19.69,3.5973,-12.374,2969.4,2954.8,2939.5,2923.6,2907.1,2890.3,2873.5,2856.7,2840.2,2824.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.984,7.9786,-22.935,6.3177,8.9371,1.7427,-5.9933,-10.499,-9.98,68.598,9.6809,11.446,1.671,-9.3264,-17.447,-19.771,-4.1214,26.322,40.983,15.673,7.5699,-10.233,-20.66,-16.552,2.055,27.617,48.432,53.706,38.488,6.6489,68.637,70.789,69.202,63.979,55.417,43.989,30.327,15.194,-0.54111,-15.96,2959,2944.3,2929.1,2913.3,2897.3,2881.1,2865,2849.1,2833.6,2818.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4007,-21.722,6.3863,4.8916,-2.0763,3.3804,4.7283,-24.292,-0.21243,61.935,5.6927,-12.313,-22.468,-20.074,-14.213,-7.8298,11.206,39.796,48.465,15.249,59.577,54.321,52.899,56.026,61.344,64.295,59.859,44.535,17.973,-16.35,2950.6,2936.1,2920.9,2905.4,2889.7,2873.8,2858,2842.5,2827.5,2813.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.095,7.7848,4.8677,-5.6828,0.2748,12.273,-12.316,-11.153,10.224,32.053,-8.8955,-16.641,-12.097,-5.333,-5.4975,-5.6075,9.2432,32.907,36.214,3.962,44.917,39.999,42.164,50.017,58.973,63.104,57.281,38.958,9.3277,-26.572,2941.4,2926.6,2911.3,2895.7,2879.9,2864,2848.4,2833,2818.3,2804.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9777,5.6912,-5.3954,-2.13,9.5285,-7.0236,-1.6587,2.2953,-8.4536,30.131,-13.348,-7.1355,0.49093,0.71973,-3.8778,-3.6905,8.6135,23.372,20.713,-3.8853,32.328,32.01,39.427,50.654,59.676,60.64,49.74,26.453,-5.9834,-41.198,2930.8,2915.7,2900.2,2884.4,2868.5,2852.7,2837.1,2821.9,2807.4,2793.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0084,-3.7727,-1.7425,5.924,-10.575,6.282,15.485,-20.914,-29.974,82.608,-5.8669,4.2584,7.8705,6.1211,1.097,-6.9625,-8.6561,3.3282,18.816,16.361,27.599,30.571,38.975,48.456,53.907,51.25,38.608,16.719,-11.271,-40.508,2918.5,2903.7,2888.5,2873.3,2858.2,2843.2,2828.6,2814.6,2801.2,2788.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.6082,-0.71223,5.9448,-14.317,3.071,24.054,-7.6051,-42.766,23.41,54.579,4.4148,11.38,13.365,11.553,-1.7,-23.643,-27.222,3.6896,40.159,35.652,24.148,28.002,34.507,40.353,42.307,38.195,27.309,10.302,-11.025,-33.82,2909.8,2895,2880,2865,2850.1,2835.4,2821.2,2807.6,2794.7,2782.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.096234,8.1806,-14.063,-2.1668,19.279,2.2759,-26.501,10.36,-9.9769,53.271,13.315,16.883,18.303,8.5954,-19.321,-46.098,-31.762,24.341,64.747,42.776,17.882,20.961,25.45,29.363,30.908,28.844,22.444,11.348,-4.1768,-22.67,2902.5,2887.8,2872.9,2858,2843.2,2828.7,2814.6,2801.2,2788.5,2776.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8856,-13.004,-0.98418,16.489,-2.381,-20.134,24.17,-19.856,-4.7717,50.018,20.44,22.727,13.264,-13.071,-43.309,-47.71,-7.9485,47.864,68.521,31.291,11.485,13.39,16.659,20.415,23.607,24.965,22.939,16,3.4773,-13.591,2894,2879.5,2864.8,2850.2,2835.8,2821.7,2808,2795.1,2782.9,2771.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
